,Id,LotArea,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,Heating,GrLivArea,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageCars,GarageArea,YrSold,SaleCondition,SalePrice
892,893,8414,Sawyer,1Fam,1Story,6,8,1963,GasA,1068,6,Attchd,1963.0,1,264,2006,Normal,154500
893,894,13284,Sawyer,1Fam,1Story,5,5,1954,GasA,1383,6,Attchd,1954.0,1,354,2008,Normal,165000
894,895,7018,SawyerW,Duplex,1Story,5,5,1979,GasA,1535,8,Attchd,1979.0,2,400,2009,Alloca,118858
895,896,7056,NAmes,1Fam,2Story,6,5,1963,GasA,1796,8,Attchd,1963.0,2,483,2008,Normal,140000
896,897,8765,IDOTRR,1Fam,1Story,4,6,1936,GasA,951,6,Detchd,1936.0,1,327,2006,Abnorml,106500
897,898,7018,SawyerW,Duplex,2Story,5,5,1979,GasA,2240,12,Detchd,1979.0,2,528,2009,Alloca,142953
898,899,12919,NridgHt,1Fam,1Story,9,5,2009,GasA,2364,11,Attchd,2009.0,3,820,2010,Partial,611657
899,900,6993,Sawyer,1Fam,1Story,5,7,1961,GasA,1236,6,Attchd,1961.0,1,288,2006,Normal,135000
900,901,7340,NAmes,1Fam,1Story,4,6,1971,GasA,858,4,Detchd,1979.0,1,684,2007,Normal,110000
901,902,8712,NAmes,1Fam,1Story,5,7,1957,GasA,1306,5,Detchd,1968.0,1,756,2009,Normal,153000
902,903,7875,Gilbert,1Fam,2Story,7,5,2003,GasA,1509,8,Attchd,2003.0,2,393,2006,Normal,180000
903,904,14859,Gilbert,1Fam,1Story,7,5,2006,GasA,1670,7,Attchd,2006.0,3,690,2006,Partial,240000
904,905,6173,Sawyer,1Fam,1Story,5,6,1967,GasA,902,6,Attchd,1967.0,1,288,2007,Normal,125500
905,906,9920,NAmes,1Fam,1Story,5,5,1954,GasA,1063,6,Attchd,1954.0,1,280,2010,Normal,128000
906,907,13501,Somerst,1Fam,1Story,8,5,2006,GasA,1636,8,Attchd,2006.0,3,865,2007,Normal,255000
907,908,11500,Crawfor,1Fam,1.5Fin,7,7,1936,GasA,2057,6,Attchd,1936.0,1,180,2006,Normal,250000
908,909,8885,Mitchel,1Fam,1Story,5,5,1983,GasA,902,5,Attchd,1983.0,2,484,2006,Normal,131000
909,910,12589,Gilbert,1Fam,2Story,6,5,2005,GasA,1484,8,Attchd,2005.0,2,390,2009,Normal,174000
910,911,11600,NAmes,Duplex,2Story,5,5,1960,GasA,2274,12,Detchd,1960.0,2,480,2010,Normal,154300
911,912,9286,CollgCr,1Fam,1Story,5,7,1977,GasA,1268,5,Detchd,1978.0,1,252,2009,Normal,143500
912,913,6120,BrkSide,1Fam,1Story,5,7,1925,GasA,1015,6,Detchd,1925.0,1,450,2006,Abnorml,88000
913,914,6270,Crawfor,Duplex,2Story,5,6,1949,GasA,2002,8,2Types,1949.0,3,871,2007,Normal,145000
914,915,3000,Somerst,TwnhsE,2Story,6,5,2009,GasA,1224,4,Detchd,2009.0,2,528,2009,Partial,173733
915,916,2001,MeadowV,Twnhs,2Story,4,5,1970,GasA,1092,6,Attchd,1970.0,1,286,2007,Normal,75000
916,917,9000,IDOTRR,1Fam,1Story,2,3,1949,GasA,480,4,Detchd,1958.0,1,308,2006,Abnorml,35311
917,918,17140,Edwards,1Fam,1Story,4,6,1956,GasA,1229,6,Attchd,1956.0,1,284,2009,Normal,135000
918,919,13125,SawyerW,1Fam,2Story,7,5,1991,GasA,2127,8,Attchd,1991.0,3,833,2007,Normal,238000
919,920,11029,NAmes,1Fam,1Story,6,8,1958,GasA,1414,6,Attchd,1990.0,2,601,2008,Normal,176500
920,921,8462,SawyerW,1Fam,2Story,6,5,1994,GasA,1721,7,Attchd,1994.0,2,471,2007,Normal,201000
921,922,8777,Edwards,Duplex,1.5Fin,5,7,1900,GasA,2200,9,,,0,0,2008,Normal,145900
922,923,10237,Gilbert,1Fam,1Story,6,5,2005,GasA,1316,6,Attchd,2005.0,2,397,2006,Partial,169990
923,924,8012,SawyerW,TwnhsE,1Story,6,5,1993,GasA,1617,5,Attchd,1993.0,2,533,2008,Normal,193000
924,925,10240,NWAmes,1Fam,1Story,6,6,1980,GasA,1686,7,Attchd,1980.0,2,612,2006,Normal,207500
925,926,15611,NWAmes,1Fam,1Story,5,6,1977,GasA,1126,6,Attchd,1977.0,2,540,2008,Abnorml,175000
926,927,11999,NridgHt,1Fam,2Story,8,5,2003,GasA,2374,10,BuiltIn,2003.0,3,656,2007,Normal,285000
927,928,9900,NWAmes,1Fam,2Story,7,5,1968,GasA,1978,9,Attchd,1968.0,2,486,2008,Normal,176000
928,929,11838,CollgCr,1Fam,1Story,8,5,2001,GasA,1788,7,Attchd,2001.0,2,522,2009,Normal,236500
929,930,13006,Gilbert,1Fam,2Story,7,5,1997,GasA,2236,8,BuiltIn,1997.0,2,642,2006,Normal,222000
930,931,8925,Timber,1Fam,1Story,8,5,2007,GasA,1466,7,Attchd,2007.0,3,610,2009,Normal,201000
931,932,9100,NAmes,1Fam,1Story,5,6,1965,GasA,925,5,Detchd,1965.0,1,429,2009,Normal,117500
932,933,11670,Somerst,1Fam,1Story,9,5,2006,GasA,1905,8,Attchd,2006.0,3,788,2007,Normal,320000
933,934,8487,CollgCr,1Fam,1Story,7,5,2004,GasA,1500,6,Attchd,2004.0,2,570,2009,Normal,190000
934,935,27650,NAmes,1Fam,1Story,7,7,1960,GasA,2069,9,Attchd,1960.0,2,505,2008,Normal,242000
935,936,5825,BrkSide,1Fam,1Story,4,5,1926,GasA,747,5,Detchd,1953.0,2,528,2006,Normal,79900
936,937,10083,SawyerW,1Fam,1Story,7,5,2003,GasA,1200,5,Attchd,2003.0,2,555,2009,Normal,184900
937,938,9675,Somerst,1Fam,2Story,7,5,2005,GasA,1971,8,Attchd,2005.0,2,689,2009,Normal,253000
938,939,8760,CollgCr,1Fam,2Story,7,5,2006,GasA,1962,7,Attchd,2006.0,3,868,2006,Partial,239799
939,940,24090,ClearCr,1Fam,2Story,7,7,1940,GasA,2403,10,Attchd,1940.0,1,349,2010,Normal,244400
940,941,12640,Mitchel,Duplex,1Story,6,5,1976,GasA,1728,8,Attchd,1976.0,2,574,2006,Normal,150900
941,942,8755,Gilbert,1Fam,2Story,7,5,1999,GasA,2060,8,BuiltIn,1999.0,2,390,2009,Normal,214000
942,943,7711,Edwards,Duplex,1Story,4,3,1977,GasA,1440,8,,,0,0,2007,Abnorml,150000
943,944,25000,Mitchel,Duplex,1Story,5,4,1967,GasA,1632,8,Attchd,1967.0,2,576,2007,Normal,143000
944,945,14375,Timber,1Fam,SLvl,6,6,1958,GasA,1344,7,Basment,1958.0,2,525,2009,Abnorml,137500
945,946,8820,OldTown,1Fam,1.5Fin,5,6,1890,GasA,1869,7,Detchd,1963.0,2,456,2009,Normal,124900
946,947,8163,NAmes,1Fam,SLvl,5,6,1959,GasA,1144,6,Attchd,1959.0,1,796,2006,Normal,143000
947,948,14536,Timber,1Fam,1Story,8,5,2002,GasA,1629,9,Attchd,2002.0,3,808,2007,Normal,270000
948,949,14006,CollgCr,1Fam,2Story,7,5,2002,GasA,1776,7,Attchd,2002.0,2,474,2006,Normal,192500
949,950,9360,NWAmes,1Fam,1Story,6,7,1972,GasA,1381,5,Attchd,1972.0,2,676,2010,Normal,197500
950,951,7200,NAmes,1Fam,1Story,5,8,1950,GasA,864,5,Detchd,1980.0,2,720,2007,Normal,129000
951,952,7800,SawyerW,1Fam,1Story,5,5,1965,GasA,965,6,Detchd,1979.0,1,300,2006,Abnorml,119900
952,953,7200,CollgCr,1Fam,SFoyer,5,8,1972,GasA,768,5,Detchd,1974.0,1,396,2009,Normal,133900
953,954,11075,Mitchel,1Fam,2Story,5,4,1969,GasA,1968,7,Attchd,1969.0,2,530,2008,Normal,172000
954,955,9400,Edwards,Duplex,SFoyer,6,5,1975,GasA,980,4,,,0,0,2006,AdjLand,127500
955,956,7136,Crawfor,Duplex,2Story,6,6,1946,GasA,1958,8,Attchd,1946.0,2,492,2007,Normal,145000
956,957,1300,Blueste,TwnhsE,2Story,6,6,1980,GasA,1229,5,Attchd,1980.0,2,462,2009,Normal,124000
957,958,7420,Sawyer,1Fam,1Story,5,5,1962,GasA,1057,6,Detchd,1977.0,2,576,2007,Normal,132000
958,959,8450,CollgCr,1Fam,1Story,7,5,2003,GasA,1337,6,Attchd,2003.0,2,531,2007,Normal,185000
959,960,2572,Somerst,Twnhs,2Story,7,5,1999,GasA,1416,6,Detchd,1999.0,2,484,2010,Normal,155000
960,961,7207,BrkSide,1Fam,1Story,5,7,1958,GasA,858,4,,,0,0,2010,Normal,116500
961,962,12227,NWAmes,1Fam,2Story,6,7,1977,GasA,2872,11,Attchd,1977.0,2,619,2008,Normal,272000
962,963,2308,NPkVill,TwnhsE,2Story,6,6,1976,GasA,1548,7,Detchd,1976.0,2,440,2007,Normal,155000
963,964,11923,CollgCr,1Fam,1Story,9,5,2007,GasA,1800,7,Attchd,2007.0,2,702,2009,Normal,239000
964,965,11316,Timber,1Fam,2Story,7,5,2002,GasA,1894,8,BuiltIn,2002.0,2,510,2010,Normal,214900
965,966,10237,Gilbert,1Fam,2Story,6,5,2005,GasA,1484,8,Attchd,2005.0,2,393,2007,Partial,178900
966,967,9600,Crawfor,1Fam,1.5Fin,5,7,1940,GasA,1308,7,Detchd,1940.0,1,256,2009,Normal,160000
967,968,7390,NAmes,1Fam,1Story,5,7,1955,GasA,1098,6,Attchd,1955.0,1,260,2008,Normal,135000
968,969,5925,OldTown,1Fam,1.5Fin,3,6,1910,Grav,968,6,,,0,0,2009,Abnorml,37900
969,970,10382,NAmes,2fmCon,SLvl,6,5,1958,GasA,1095,6,Attchd,1958.0,1,264,2006,Normal,140000
970,971,10800,NAmes,1Fam,1.5Fin,4,4,1949,GasA,1192,6,,,0,0,2006,Abnorml,135000
971,972,2268,NridgHt,Twnhs,2Story,7,5,2003,GasA,1626,6,BuiltIn,2003.0,2,474,2009,Normal,173000
972,973,7892,SawyerW,TwnhsE,1Story,6,5,1979,GasA,918,5,Attchd,1979.0,1,264,2010,Normal,99500
973,974,11639,Somerst,1Fam,1Story,7,5,2007,GasA,1428,6,Attchd,2007.0,2,480,2008,Partial,182000
974,975,11414,BrkSide,1Fam,2Story,7,8,1910,GasA,2019,8,Detchd,1997.0,2,532,2009,Normal,167500
975,976,2651,Somerst,Twnhs,2Story,7,5,2000,GasA,1382,6,Detchd,2000.0,2,490,2006,Normal,165000
976,977,5900,BrkSide,1Fam,1Story,4,7,1923,GasA,869,4,,,0,0,2006,Normal,85500
977,978,4274,Somerst,TwnhsE,1Story,7,5,2006,GasA,1241,4,Attchd,2007.0,2,569,2007,Partial,199900
978,979,9450,Edwards,1Fam,1Story,4,5,1954,GasA,894,5,Detchd,1999.0,2,400,2007,Abnorml,110000
979,980,8816,Sawyer,1Fam,1Story,5,6,1963,GasA,1121,5,Detchd,1963.0,2,480,2009,Normal,139000
980,981,12122,NAmes,1Fam,SFoyer,7,9,1961,GasA,999,6,Attchd,1961.0,2,588,2008,Normal,178400
981,982,12203,NoRidge,1Fam,2Story,8,5,1998,GasA,2612,8,Attchd,1998.0,3,676,2009,Normal,336000
982,983,3182,Blmngtn,1Fam,1Story,7,5,2007,GasA,1266,6,Attchd,2007.0,2,388,2008,Normal,159895
983,984,11250,CollgCr,1Fam,2Story,8,5,2002,GasA,2290,9,Attchd,2002.0,2,779,2008,Normal,255900
984,985,10125,Mitchel,Duplex,1.5Fin,5,5,1977,GasA,1734,8,Attchd,1977.0,2,539,2009,Normal,126000
985,986,10880,Edwards,2fmCon,1Story,5,5,1950,GasW,1164,5,Detchd,1950.0,1,240,2008,Normal,125000
986,987,5310,OldTown,1Fam,1.5Fin,6,8,1910,GasA,1635,5,Attchd,1950.0,1,255,2006,Normal,117000
987,988,10159,NridgHt,1Fam,1Story,9,5,2009,GasA,1940,8,Attchd,2010.0,3,606,2010,Partial,395192
988,989,12046,NWAmes,1Fam,2Story,6,6,1976,GasA,2030,8,Attchd,1976.0,2,551,2007,Normal,195000
989,990,8125,Somerst,1Fam,2Story,7,5,2006,GasA,1576,6,Attchd,2006.0,2,614,2006,Partial,197000
990,991,9452,NoRidge,1Fam,2Story,8,5,1997,GasA,2392,7,Attchd,1997.0,3,870,2006,Normal,348000
991,992,17671,OldTown,1Fam,2Story,8,9,1882,GasA,1742,8,Attchd,1925.0,2,424,2009,Normal,168000
992,993,9760,NAmes,1Fam,2Story,6,8,1964,GasA,1851,7,Attchd,1964.0,2,440,2007,Normal,187000
993,994,8846,CollgCr,1Fam,2Story,6,5,2005,GasA,1500,6,Attchd,2005.0,2,564,2006,Partial,173900
994,995,12456,NridgHt,1Fam,1Story,10,5,2006,GasA,1718,7,Attchd,2008.0,3,786,2009,Normal,337500
995,996,4712,BrkSide,1Fam,1.5Fin,4,7,1946,GasA,1230,5,Detchd,1946.0,1,305,2006,Abnorml,121600
996,997,10659,NAmes,1Fam,1Story,5,6,1961,GasA,1050,6,Attchd,1961.0,1,368,2006,Normal,136500
997,998,11717,NWAmes,1Fam,1Story,6,6,1970,GasA,1442,6,Attchd,1970.0,2,615,2009,Normal,185000
998,999,9786,IDOTRR,1Fam,1Story,3,4,1922,GasA,1077,6,Detchd,1922.0,1,210,2006,Normal,91000
999,1000,6762,CollgCr,1Fam,1Story,7,5,2006,GasA,1208,6,Attchd,2006.0,2,632,2010,Normal,206000
1000,1001,10206,Edwards,1Fam,1Story,3,3,1952,GasW,944,4,Detchd,1956.0,2,528,2009,Normal,82000
1001,1002,5400,OldTown,1Fam,1Story,5,6,1920,GasA,691,4,Detchd,1920.0,1,216,2007,Abnorml,86000
1002,1003,11957,Somerst,1Fam,1Story,8,5,2006,GasA,1574,7,Attchd,2006.0,3,824,2008,Normal,232000
1003,1004,11500,NWAmes,Duplex,1Story,5,6,1976,GasA,1680,8,Detchd,1976.0,2,528,2007,Normal,136905
1004,1005,3182,Blmngtn,TwnhsE,1Story,7,5,2005,GasA,1504,7,Attchd,2005.0,2,457,2009,Normal,181000
1005,1006,8385,CollgCr,1Fam,SLvl,5,8,1977,GasA,985,6,Attchd,1977.0,1,328,2008,Normal,149900
1006,1007,12155,NAmes,1Fam,1Story,6,3,1970,GasA,1657,7,Attchd,1970.0,2,484,2007,Normal,163500
1007,1008,2217,MeadowV,TwnhsE,2Story,4,4,1970,GasA,1092,6,Attchd,1970.0,1,286,2009,Normal,88000
1008,1009,12118,Mitchel,1Fam,1Story,7,5,2004,GasA,1710,7,Attchd,2004.0,2,550,2009,Normal,240000
1009,1010,6000,SWISU,1Fam,1.5Fin,5,5,1926,GasA,1522,7,,,0,0,2006,Normal,102000
1010,1011,21286,Sawyer,1Fam,1.5Fin,5,5,1948,GasA,1271,7,Attchd,1948.0,1,312,2008,Normal,135000
1011,1012,9825,Edwards,Duplex,1Story,5,5,1965,GasA,1664,8,,,0,0,2010,Normal,100000
1012,1013,10592,Crawfor,1Fam,2Story,6,7,1923,GasA,1502,7,Detchd,1923.0,1,180,2007,Normal,165000
1013,1014,7200,OldTown,1Fam,1Story,5,4,1910,GasW,1022,4,Detchd,1956.0,1,280,2009,Normal,85000
1014,1015,11664,NAmes,1Fam,1Story,6,5,1948,GasA,1082,5,Detchd,1948.0,1,240,2007,Normal,119200
1015,1016,8400,NWAmes,1Fam,2Story,8,6,2001,GasA,1665,6,Attchd,2001.0,2,528,2009,Normal,227000
1016,1017,11883,CollgCr,1Fam,1Story,7,5,1996,GasA,1504,6,Attchd,1996.0,2,478,2009,Normal,203000
1017,1018,5814,StoneBr,TwnhsE,1Story,8,5,1984,GasA,1360,4,Attchd,1984.0,2,565,2009,Abnorml,187500
1018,1019,10784,Gilbert,1Fam,SLvl,7,5,1991,GasA,1472,7,Attchd,1991.0,2,402,2007,Normal,160000
1019,1020,3013,Blmngtn,TwnhsE,1Story,7,5,2005,GasA,1506,6,Attchd,2005.0,2,440,2006,Normal,213490
1020,1021,7024,Edwards,1Fam,1Story,4,5,2005,GasA,1132,5,Attchd,2005.0,2,451,2008,Normal,176000
1021,1022,7406,CollgCr,1Fam,1Story,7,5,2006,GasA,1220,6,Attchd,2006.0,2,632,2006,Partial,194000
1022,1023,9439,OldTown,1Fam,1.5Fin,5,5,1930,GasA,1248,6,Detchd,1957.0,1,160,2007,Normal,87000
1023,1024,3182,Blmngtn,TwnhsE,1Story,7,5,2005,GasA,1504,7,Attchd,2005.0,2,437,2008,Normal,191000
1024,1025,15498,Timber,1Fam,1Story,8,6,1976,GasA,2898,10,Attchd,1976.0,2,665,2008,Abnorml,287000
1025,1026,7700,CollgCr,1Fam,1Story,5,5,1972,GasA,882,5,Detchd,1980.0,2,461,2007,Normal,112500
1026,1027,9300,NAmes,1Fam,1Story,5,5,1960,GasA,1264,6,Attchd,1960.0,2,461,2010,Normal,167500
1027,1028,9520,Timber,1Fam,1Story,8,5,2007,GasA,1646,7,Attchd,2008.0,3,800,2008,Partial,293077
1028,1029,9492,NAmes,1Fam,1.5Fin,5,5,1941,GasA,1376,6,Attchd,1941.0,1,240,2007,Normal,105000
1029,1030,1680,BrDale,Twnhs,2Story,6,7,1972,GasA,1218,7,Detchd,1972.0,1,264,2006,Normal,118000
1030,1031,7082,SWISU,2fmCon,2Story,5,8,1916,GasA,1928,10,,,0,0,2006,Normal,160000
1031,1032,15863,SWISU,1Fam,2.5Fin,7,3,1920,GasA,3082,12,Basment,1970.0,2,672,2009,Normal,197000
1032,1033,14541,NoRidge,1Fam,2Story,8,7,1993,GasA,2520,10,Attchd,1993.0,3,796,2006,Abnorml,310000
1033,1034,8125,CollgCr,1Fam,1Story,7,5,2002,GasA,1654,6,Attchd,2002.0,3,900,2006,Normal,230000
1034,1035,6305,Crawfor,1Fam,1Story,5,7,1938,GasA,954,5,Basment,1938.0,1,240,2007,Normal,119750
1035,1036,11500,Edwards,1Fam,1Story,4,3,1957,GasA,845,5,Detchd,1957.0,1,290,2009,Normal,84000
1036,1037,12898,Timber,1Fam,1Story,9,5,2007,GasA,1620,6,Attchd,2008.0,3,912,2009,Normal,315500
1037,1038,9240,CollgCr,1Fam,2Story,8,5,2001,GasA,2263,7,BuiltIn,2001.0,2,905,2008,Normal,287000
1038,1039,1533,MeadowV,Twnhs,2Story,4,6,1970,GasA,1344,6,,,0,0,2009,Normal,97000
1039,1040,1477,MeadowV,TwnhsE,SFoyer,4,4,1970,GasA,630,3,Attchd,1970.0,1,286,2009,Normal,80000
1040,1041,13125,Sawyer,1Fam,1Story,5,4,1957,GasA,1803,8,Attchd,1957.0,2,484,2006,Normal,155000
1041,1042,9130,NWAmes,1Fam,2Story,6,8,1966,GasA,1632,7,Attchd,1966.0,2,484,2008,Normal,173000
1042,1043,5381,NridgHt,Twnhs,1Story,6,5,2005,GasA,1306,5,Attchd,2005.0,2,624,2009,Normal,196000
1043,1044,11839,SawyerW,1Fam,2Story,7,5,1990,GasA,2329,10,Attchd,1990.0,2,514,2008,Normal,262280
1044,1045,9600,NWAmes,1Fam,1Story,8,5,1981,GasA,2524,9,Attchd,1981.0,2,542,2009,Normal,278000
1045,1046,13680,Edwards,1Fam,1Story,3,5,1955,GasA,1733,8,Attchd,1955.0,2,452,2009,Normal,139600
1046,1047,16056,StoneBr,1Fam,2Story,9,5,2005,GasA,2868,11,BuiltIn,2005.0,3,716,2006,Partial,556581
1047,1048,9245,CollgCr,1Fam,1Story,5,5,1994,GasA,990,5,Detchd,1996.0,2,672,2008,Normal,145000
1048,1049,21750,Mitchel,1Fam,1Story,5,4,1960,GasA,1771,9,Attchd,1960.0,2,336,2009,Normal,115000
1049,1050,11100,Edwards,1Fam,1Story,4,7,1946,GasA,930,6,Detchd,1946.0,1,308,2010,Abnorml,84900
1050,1051,8993,Gilbert,1Fam,1Story,7,5,2007,GasA,1302,6,Attchd,2007.0,2,436,2007,Partial,176485
1051,1052,11175,CollgCr,1Fam,1Story,7,5,2007,GasA,1316,6,Attchd,2007.0,2,440,2007,Partial,200141
1052,1053,9500,NAmes,1Fam,2Story,6,6,1964,GasA,1977,9,Attchd,1964.0,2,540,2007,Normal,165000
1053,1054,8562,Edwards,1Fam,1Story,5,6,1957,GasA,1526,7,Basment,1957.0,1,364,2010,Normal,144500
1054,1055,11367,CollgCr,1Fam,2Story,8,5,2002,GasA,1989,7,Attchd,2002.0,2,586,2006,Normal,255000
1055,1056,11361,NWAmes,1Fam,1Story,6,5,1976,GasA,1523,7,Attchd,1976.0,2,478,2008,Abnorml,180000
1056,1057,7052,NridgHt,TwnhsE,1Story,7,5,2005,GasA,1364,6,Attchd,2005.0,2,484,2006,Normal,185850
1057,1058,29959,NoRidge,1Fam,2Story,7,6,1994,GasA,1850,7,BuiltIn,1994.0,2,467,2009,Normal,248000
1058,1059,11308,NridgHt,1Fam,2Story,9,5,2008,GasA,2184,10,Attchd,2008.0,3,836,2009,Normal,335000
1059,1060,11275,Crawfor,1Fam,1.5Fin,6,7,1932,GasA,1991,7,Detchd,1977.0,2,432,2007,Normal,220000
1060,1061,4920,StoneBr,TwnhsE,1Story,8,5,2001,GasA,1338,6,Attchd,2001.0,2,582,2010,Normal,213500
1061,1062,18000,IDOTRR,1Fam,1Story,3,4,1935,GasA,894,6,Detchd,1994.0,3,1248,2008,Normal,81000
1062,1063,13600,OldTown,2fmCon,2Story,5,5,1900,GasA,2337,10,Detchd,1945.0,2,560,2007,Normal,90000
1063,1064,6000,OldTown,1Fam,1Story,6,6,1925,GasA,1103,5,Detchd,1976.0,2,440,2006,Normal,110500
1064,1065,11000,NAmes,1Fam,1Story,5,6,1966,GasA,1154,6,Attchd,1966.0,2,480,2009,Normal,154000
1065,1066,14000,ClearCr,1Fam,2Story,7,5,1996,GasA,2260,7,Attchd,1996.0,2,533,2010,Normal,328000
1066,1067,7837,Gilbert,1Fam,2Story,6,7,1993,GasA,1571,7,Attchd,1993.0,2,380,2009,Normal,178000
1067,1068,9760,NAmes,1Fam,2Story,6,6,1964,GasA,1611,7,Attchd,1964.0,2,442,2008,Normal,167900
1068,1069,3964,MeadowV,TwnhsE,2Story,6,4,1973,GasA,2521,10,Attchd,1973.0,2,576,2006,Normal,151400
1069,1070,9600,NAmes,1Fam,1.5Unf,5,7,1949,GasA,893,4,Detchd,1985.0,2,576,2007,Normal,135000
1070,1071,10152,NAmes,1Fam,1Story,5,5,1956,GasA,1048,6,Attchd,1956.0,1,286,2007,Normal,135000
1071,1072,11700,NWAmes,1Fam,2Story,6,6,1968,GasA,1556,8,Attchd,1968.0,2,441,2009,Normal,154000
1072,1073,7585,Edwards,1Fam,1.5Fin,5,3,1948,GasA,1456,7,Detchd,1954.0,1,280,2006,Normal,91500
1073,1074,7950,Edwards,1Fam,2Story,6,6,1977,GasA,1426,6,Attchd,1977.0,2,440,2009,Normal,159500
1074,1075,8556,CollgCr,1Fam,1Story,7,5,2006,GasA,1240,5,Attchd,2006.0,3,826,2007,Normal,194000
1075,1076,13125,Crawfor,1Fam,2Story,7,6,1940,GasA,1740,6,Attchd,1940.0,1,240,2007,Normal,219500
1076,1077,10800,OldTown,1Fam,1.5Fin,5,8,1936,GasA,1466,7,Attchd,1950.0,2,566,2006,Normal,170000
1077,1078,15870,NAmes,1Fam,1Story,5,5,1969,GasA,1096,6,Attchd,1969.0,1,299,2006,Abnorml,138800
1078,1079,4435,CollgCr,TwnhsE,1Story,6,5,2004,GasA,848,3,Attchd,2004.0,2,420,2006,Normal,155900
1079,1080,8775,CollgCr,1Fam,1Story,5,5,1994,GasA,990,5,Attchd,1996.0,1,299,2007,Normal,126000
1080,1081,11040,NWAmes,1Fam,1Story,6,7,1971,GasA,1258,5,Attchd,1971.0,2,528,2008,Abnorml,145000
1081,1082,7500,Sawyer,1Fam,1Story,5,5,1963,GasA,1040,5,Attchd,1963.0,1,308,2010,Normal,133000
1082,1083,8749,CollgCr,1Fam,1Story,7,5,2002,GasA,1459,6,Attchd,2002.0,2,527,2007,Normal,192000
1083,1084,8800,NAmes,1Fam,1Story,6,6,1964,GasA,1251,6,Attchd,1964.0,1,461,2006,Normal,160000
1084,1085,13031,Gilbert,1Fam,2Story,6,5,1995,GasA,1498,6,Attchd,1995.0,2,409,2006,Normal,187500
1085,1086,9069,SawyerW,1Fam,SFoyer,6,6,1992,GasA,996,5,Attchd,1992.0,2,564,2010,Normal,147000
1086,1087,1974,MeadowV,TwnhsE,2Story,4,5,1973,GasA,1092,6,Attchd,1973.0,1,286,2010,Normal,83500
1087,1088,10574,Somerst,1Fam,2Story,8,5,2005,GasA,1953,9,Attchd,2005.0,3,1043,2009,Normal,252000
1088,1089,2522,Edwards,Twnhs,2Story,7,5,2004,GasA,1709,7,Detchd,2004.0,2,380,2006,Normal,137500
1089,1090,3316,Somerst,TwnhsE,1Story,8,5,2005,GasA,1247,4,Attchd,2005.0,2,550,2006,Normal,197000
1090,1091,8544,NAmes,Duplex,1Story,3,4,1950,Wall,1040,6,Detchd,1987.0,2,400,2009,Normal,92900
1091,1092,2160,Somerst,Twnhs,2Story,7,5,1999,GasA,1252,4,Detchd,1999.0,2,462,2008,Normal,160000
1092,1093,8400,SWISU,1Fam,1.5Fin,6,5,1925,GasA,1694,7,Detchd,1925.0,2,576,2008,Normal,136500
1093,1094,9230,NAmes,1Fam,1Story,5,8,1965,GasA,1200,6,Detchd,1977.0,2,884,2006,Normal,146000
1094,1095,5868,NAmes,1Fam,1Story,5,7,1956,GasA,936,4,Attchd,1956.0,1,308,2010,Normal,129000
1095,1096,9317,CollgCr,1Fam,1Story,6,5,2006,GasA,1314,6,Attchd,2006.0,2,440,2007,Normal,176432
1096,1097,6882,IDOTRR,1Fam,2Story,6,7,1914,GasA,1355,7,,,0,0,2007,Normal,127000
1097,1098,3696,StoneBr,TwnhsE,1Story,8,5,1986,GasA,1088,5,Attchd,1987.0,2,461,2007,Normal,170000
1098,1099,6000,BrkSide,1Fam,1.5Fin,4,6,1936,GasA,1324,6,Detchd,1936.0,1,240,2009,Normal,128000
1099,1100,11880,NWAmes,1Fam,1Story,7,5,1978,GasA,1601,7,Attchd,1978.0,2,478,2009,Abnorml,157000
1100,1101,8400,SWISU,1Fam,1Story,2,5,1920,GasA,438,3,Detchd,1930.0,1,246,2009,Normal,60000
1101,1102,9758,NAmes,1Fam,1Story,5,5,1971,GasA,950,5,Detchd,1981.0,1,280,2007,Normal,119500
1102,1103,7000,NAmes,1Fam,1Story,5,7,1960,GasA,1134,6,Attchd,1960.0,1,254,2007,Family,135000
1103,1104,8910,NAmes,1Fam,1Story,6,6,1959,GasA,1194,6,BuiltIn,1954.0,2,539,2006,Normal,159500
1104,1105,2016,BrDale,TwnhsE,2Story,5,5,1970,GasA,1302,6,Detchd,1970.0,2,440,2007,Normal,106000
1105,1106,12256,NoRidge,1Fam,2Story,8,5,1994,GasA,2622,9,Attchd,1994.0,2,712,2010,Normal,325000
1106,1107,10357,SawyerW,1Fam,1Story,7,5,1990,GasA,1442,6,Attchd,1990.0,2,719,2007,Normal,179900
1107,1108,23257,Gilbert,1Fam,2Story,7,5,2006,GasA,2021,9,BuiltIn,2006.0,2,422,2006,Partial,274725
1108,1109,8063,Gilbert,1Fam,2Story,6,5,2000,GasA,1690,7,Attchd,2000.0,2,463,2007,Abnorml,181000
1109,1110,11362,NridgHt,1Fam,1Story,8,5,2004,GasA,1836,7,Attchd,2004.0,3,862,2009,Normal,280000
1110,1111,8000,Gilbert,1Fam,2Story,6,5,1995,GasA,1658,8,Attchd,1995.0,2,431,2008,Normal,188000
1111,1112,10480,NWAmes,1Fam,2Story,7,6,1976,GasA,1964,8,Attchd,1976.0,2,483,2008,Normal,205000
